Date,S&P,AAPL,MSFT,AMZN,FB,TSLA,GOOG-A,GOOG-C,BRK-B,JNJ,JPM,V,NVDA,UNH,NFLX,PG,DIS,HD,PYPL,MA,BAC,VZ,INTC,ADBE,CMCSA,CRM,T,MRK,TMO,PFE,WMT,MDY,IWM,TLT
4/17/2018,2706.389893,44.560001,96.07,1503.829956,168.660004,57.537998,1079.359985,1074.160034,199.270004,130.539993,110.209999,123.800003,237.539993,238.550003,336.059998,78.43,102.169998,174.910004,80.029999,178.339996,30.040001,48.849998,53.540001,231.160004,33.27,123.349998,35.360001,59.27,218.229996,34.468689,87.900002,348.570007,157.059998,121.269997
4/18/2018,2708.639893,44.459999,96.440002,1527.839966,166.360001,58.669998,1075.390015,1072.079956,199.509995,127.720001,109.32,124.480003,236.369995,236.399994,334.519989,78.199997,101.209999,179.850006,80.339996,179.460007,29.530001,48.619999,53.610001,231.100006,33.27,124.459999,35.209999,58.919998,219.529999,34.620495,87.57,349.75,157.479996,120.300003
4/19/2018,2693.129883,43.200001,96.110001,1556.910034,168.100006,60.015999,1089.449951,1087.699951,200.380005,127.550003,111.720001,123.959999,229.039993,235.759995,332.700012,74.949997,100.889999,177.080002,79.68,179.009995,30.18,48.43,52.220001,227.619995,33.48,124.059998,34.82,58.639999,216.990005,34.658443,87.889999,347.929993,156.389999,119.32
4/20/2018,2670.139893,41.43,95,1527.48999,166.279999,58.048,1077.319946,1072.959961,200.130005,126.660004,111.470001,124.199997,228.710007,235.059998,327.769989,73.800003,100.239998,177.009995,78.730003,177.080002,30.26,47.900002,51.529999,225.240005,33.209999,122.82,34.669998,58.830002,215.889999,34.753319,86.980003,345.829987,155.550003,118.459999
4/23/2018,2670.290039,41.310001,95.349998,1517.859985,165.839996,56.674,1073.810059,1067.449951,199.419998,126.830002,110.93,124.459999,223.880005,234.339996,318.690002,73,100.150002,177.660004,78.209999,175.429993,30.32,48.66,51.099998,225.300003,33.869999,121.889999,34.889999,60.25,216.350006,34.914612,86.099998,345.799988,155.320007,118.489998
4/24/2018,2634.560059,40.735001,93.120003,1460.089966,159.690002,56.692001,1022.640015,1019.97998,196.800003,126.190002,110.410004,121.269997,221.199997,234.220001,307.019989,72.5,99.459999,176.259995,75.279999,173.240005,30.190001,49.669998,51.450001,217.889999,33.349998,117.879997,35,60.09,213.169998,35.161289,86.529999,343.209991,154.429993,117.949997
4/25/2018,2639.399902,40.912498,92.309998,1460.170044,159.690002,56.138,1022.98999,1021.179993,196.800003,126.760002,109.989998,121.209999,216.660004,234.899994,305.76001,72.300003,101.150002,177.389999,74,172.470001,30.139999,50.099998,51.380001,217.320007,34.259998,117.32,35.200001,59.630001,214.470001,34.800758,87.169998,343.339996,154.199997,117.160004
4/26/2018,2666.939941,41.055,94.260002,1517.959961,174.160004,57.096001,1043.310059,1040.040039,197.029999,128.009995,110.099998,127.080002,225.220001,237.029999,313.980011,72.75,99.839996,185.720001,76.029999,178.160004,30.07,49.759998,53.049999,221.910004,33.330002,120.830002,33.099998,59.41,213.839996,34.962048,87.940002,344.649994,154.910004,117.980003
4/27/2018,2669.909912,40.580002,95.82,1572.619995,173.589996,58.816002,1031.449951,1030.050049,197.229996,128.270004,109.400002,126.010002,226.330002,240.179993,311.76001,72.809998,99.230003,186.460007,74.129997,175.940002,30.15,51.57,52.73,221.899994,31.809999,120.220001,33.040001,59.470001,212.839996,35.104362,87.290001,344.100006,154.690002,118.889999
4/30/2018,2648.050049,41.314999,93.519997,1566.130005,172,58.779999,1018.580017,1017.330017,193.729996,126.489998,108.779999,126.879997,224.899994,236.399994,312.459991,72.339996,100.330002,184.800003,74.610001,178.270004,29.92,49.349998,51.619999,221.600006,31.389999,120.989998,32.700001,58.869999,210.350006,34.734344,88.459999,340.51001,153.320007,119.099998
5/1/2018,2654.800049,42.275002,95,1582.26001,173.860001,59.984001,1040.75,1037.310059,195.110001,126.010002,108.779999,127.510002,227.139999,236.850006,313.299988,71.959999,100.059998,184.630005,74.809998,180.25,29.950001,48.82,53.330002,224.080002,32.060001,123.110001,32.540001,57.98,210.720001,33.586338,87.410004,341.709991,154.070007,118.410004
5/2/2018,2635.669922,44.142502,93.510002,1569.680054,176.070007,60.23,1026.050049,1024.380005,193.309998,123.5,107.919998,126.379997,226.309998,233.460007,313.359985,70.940002,99.620003,185.910004,71.730003,185.820007,29.58,47.75,52.310001,221.100006,31.299999,122.82,32.060001,57.299999,208.839996,33.102467,86.339996,341.079987,154.649994,118.279999
5/3/2018,2629.72998,44.2225,94.07,1572.079956,174.020004,56.889999,1026.300049,1023.719971,191.610001,123.029999,107.239998,127.18,232.990005,234.149994,311.690002,71.360001,98.760002,183.190002,73.449997,186.479996,29.200001,47.84,52.279999,226.050003,31.01,124.410004,31.940001,57.529999,208.320007,32.979126,86.230003,340.589996,153.809998,118.809998
5/4/2018,2663.419922,45.9575,95.160004,1580.949951,176.610001,58.818001,1051,1048.209961,195.639999,124.190002,108.43,128.160004,239.059998,235.899994,320.089996,72.43,101.150002,185.029999,73.989998,188.169998,29.299999,48.189999,52.779999,228.509995,31.959999,125.120003,32.139999,57.75,210.070007,33.055027,87.529999,345.190002,155.729996,118.989998
5/7/2018,2672.629883,46.290001,96.220001,1600.140015,177.970001,60.554001,1059.459961,1054.790039,197.059998,123.589996,109.370003,129.259995,248.679993,233.779999,326.26001,71.980003,102.480003,183.559998,74.669998,189.100006,29.639999,47.73,53.330002,230.990005,32.389999,126.970001,32.040001,57.380001,208.979996,33.140419,85.470001,347.070007,157.050003,118.800003
5/8/2018,2671.919922,46.512501,95.809998,1592.390015,178.919998,60.394001,1058.589966,1053.910034,196.240005,122.610001,110.989998,129.899994,250.399994,232.029999,326.890015,71.440002,101.790001,185.039993,75.720001,190.529999,29.93,47.02,53.630001,234.559998,30.59,128.75,31.700001,56.759998,208.070007,33.187855,85.739998,348.230011,157.830002,118.690002
5/9/2018,2697.790039,46.84,96.940002,1608,182.660004,61.369999,1088.949951,1082.76001,199.869995,123.510002,113.410004,130.839996,255.779999,229.210007,330.299988,72.370003,99.970001,186.360001,77.010002,190.630005,30.719999,46.380001,54.34,239.740005,30.73,129.729996,31.4,57.950001,208.690002,33.368122,83.059998,349.950012,158.679993,117.980003
5/10/2018,2723.070068,47.509998,97.910004,1609.079956,185.529999,61.004002,1105.469971,1097.569946,201.199997,125.349998,114.290001,131,260.130005,233.710007,329.600006,73.150002,101.68,187.160004,79.190002,193.050003,30.889999,47.200001,54.98,241.149994,31.559999,130.619995,31.879999,58.060001,213.820007,33.244781,82.690002,352.549988,159.529999,118.93
5/11/2018,2727.719971,47.147499,97.699997,1602.910034,186.990005,60.212002,1103.380005,1098.26001,199.300003,127.239998,113.860001,131.820007,254.529999,238.279999,326.459991,73.370003,102.07,190.309998,79.199997,193.350006,30.92,48.619999,54.669998,241.880005,31.9,130.630005,32.290001,59.689999,216.550003,33.681213,83.379997,352.859985,159.839996,119.230003
5/14/2018,2730.129883,47.037498,98.029999,1601.540039,186.639999,58.394001,1106.599976,1100.199951,199.179993,126.059998,113.900002,131.210007,255.360001,242.899994,328.529999,73.279999,102.440002,191.080002,78.809998,192.119995,31.120001,48.490002,54.900002,238.369995,32.139999,127.690002,32.189999,59.68,217.410004,34.02277,84.389999,352.26001,159.229996,118.599998
5/15/2018,2711.449951,46.610001,97.32,1576.119995,184.320007,56.835999,1084.869995,1079.22998,197.360001,125.129997,113.029999,131.100006,245.559998,239.5,326.130005,72.949997,102.919998,187.979996,77.790001,192,31.219999,47.790001,53.919998,236.600006,32.009998,128.130005,32.09,59.200001,209.080002,33.861481,84.519997,351.410004,159.259995,117.25
5/16/2018,2722.459961,47.044998,97.150002,1587.280029,183.199997,57.296001,1084.089966,1081.77002,197.830002,125.349998,113.339996,130.889999,246.009995,241.720001,328.190002,73.529999,105.040001,186.380005,77.82,192.380005,31.059999,47.860001,54.639999,237.389999,32.549999,128.770004,32.299999,59.75,210.669998,33.851994,86.129997,353.850006,160.919998,116.800003
5/17/2018,2720.129883,46.747501,96.18,1581.76001,183.759995,56.908001,1081.26001,1078.589966,197.490005,123.849998,112.959999,129.929993,247.710007,242.960007,325.220001,73.959999,104.339996,185.330002,79.190002,191.199997,30.809999,47.849998,54.810001,236.850006,32.41,126.050003,31.93,59.07,211.009995,33.880455,84.489998,354.579987,161.660004,116.209999
5/18/2018,2712.969971,46.577499,96.360001,1574.369995,182.679993,55.363998,1069.640015,1066.359985,196.059998,124.239998,111.129997,129.929993,245.940002,244.639999,324.179993,73.449997,103.93,187.419998,80.790001,190.399994,30.26,47.740002,53.5,238.089996,32.720001,126.959999,32.049999,59.139999,214.940002,33.814041,83.639999,353.869995,161.869995,117.209999
5/21/2018,2733.01001,46.907501,97.599998,1585.459961,184.490005,56.897999,1084.01001,1079.579956,197.910004,123.720001,112.150002,130.660004,244.240005,247.899994,331.820007,74.059998,104.059998,189.789993,81.25,191.199997,30.549999,48.43,54.32,238.100006,32.34,126.370003,32.59,58.57,216.729996,33.965843,84.510002,357.339996,162.940002,117.269997
5/22/2018,2724.439941,46.790001,97.5,1581.400024,183.800003,55.001999,1075.310059,1069.72998,198.130005,122.910004,113.010002,130.710007,242.699997,245.179993,331.619995,74.029999,104.07,186.869995,80.620003,191.619995,30.889999,48.810001,54.450001,238.789993,32.509998,125.440002,32.43,58.450001,217.860001,33.889942,83.370003,354.880005,161.759995,117.089996
5/23/2018,2733.290039,47.09,98.660004,1601.859985,186.899994,55.813999,1085.959961,1079.689941,195.949997,123.449997,112.489998,131.880005,247.539993,244.259995,344.720001,74.18,102.889999,186.669998,81.080002,192.990005,30.440001,48.59,55.209999,243.910004,31.879999,128.089996,32.330002,59.169998,216.520004,34.127136,83.010002,355.149994,161.970001,117.940002
5/24/2018,2727.76001,47.037498,98.309998,1603.069946,185.929993,55.57,1085.449951,1079.23999,194.830002,122.25,111.230003,131.889999,247.690002,242.729996,349.290009,73.769997,102.110001,187.149994,81.550003,191.910004,30.209999,48.639999,54.75,245.149994,31.629999,128.740005,32.779999,59.130001,215.970001,34.051235,82.849998,355.369995,162.029999,118.879997
5/25/2018,2721.330078,47.145,98.360001,1610.150024,184.919998,55.77,1084.079956,1075.660034,194.149994,121.470001,110.660004,131.279999,249.279999,244.949997,351.290009,74.309998,102.199997,186.850006,80.959999,191.169998,30.16,48.52,55.439999,243.559998,31.75,127.959999,32.509998,59.09,213.649994,33.851994,82.459999,354.420013,161.740005,119.620003
5/29/2018,2689.860107,46.974998,98.010002,1612.869995,185.740005,56.751999,1068.069946,1060.319946,189.869995,119.400002,105.93,129.690002,248.589996,242.169998,349.730011,74.050003,99.690002,185,80.730003,189.529999,28.959999,48.200001,55.32,242.190002,31.51,126.879997,32.330002,58.400002,208.970001,33.870968,82.400002,353.179993,161.520004,122.239998
5/30/2018,2724.01001,46.875,98.949997,1624.890015,187.669998,58.344002,1077.469971,1067.800049,194.100006,120.970001,108.349998,130.639999,252.990005,244.940002,353.540009,74.889999,99.980003,187.089996,81.599998,191.759995,29.49,48.599998,55.68,247.399994,31.48,129.300003,32.57,59.720001,210.949997,34.203037,84.120003,358.589996,164.080002,121.419998
5/31/2018,2705.27002,46.717499,98.839996,1629.619995,191.779999,56.945999,1100,1084.98999,191.529999,119.620003,107.010002,130.720001,252.190002,241.509995,351.600006,73.169998,99.470001,186.550003,82.07,190.119995,29.040001,47.669998,55.200001,249.279999,31.18,129.330002,32.32,59.529999,208.270004,34.089184,82.540001,354.540009,162.770004,121.220001
6/1/2018,2734.620117,47.560001,100.790001,1641.540039,193.990005,58.363998,1135,1119.5,192.229996,121.260002,108.400002,130.850006,257.619995,243.350006,359.929993,73.449997,99.360001,187.350006,83.25,195.369995,29.4,47.810001,57.080002,251.309998,31.26,130.520004,32.470001,60.560001,211.830002,34.392788,82.989998,356.540009,163.839996,120.300003
6/4/2018,2746.870117,47.9575,101.669998,1665.27002,193.279999,59.348,1153.040039,1139.290039,191.300003,121.949997,108.449997,133.070007,264.850006,244.630005,361.809998,74.18,100.239998,191.360001,84.57,197.729996,29.4,47.82,56.830002,253.339996,31.290001,132.649994,32.41,62.02,214.169998,34.582542,85.419998,358.660004,164.710007,119.43
6/5/2018,2748.800049,48.327499,102.190002,1696.349976,192.940002,58.226002,1151.02002,1139.660034,190.770004,121.480003,107.839996,133.559998,265.070007,244.429993,365.799988,73.970001,99.940002,191.940002,85.050003,199.360001,29.120001,47.970001,56.529999,252.699997,31.08,134.119995,32.68,61.389999,214.770004,34.573055,84.620003,359.48999,165.729996,119.709999
6/6/2018,2772.350098,48.494999,102.489998,1695.75,191.339996,63.900002,1146.949951,1136.880005,193.990005,122.790001,110.360001,136.279999,265.149994,248.649994,367.450012,74.349998,101.910004,193.589996,85.209999,203.210007,30.040001,48.41,57.029999,253.949997,32.27,135.550003,33.380001,61.93,218.270004,34.516129,84.559998,362.470001,166.929993,118.739998
6/7/2018,2770.370117,48.365002,100.879997,1689.300049,188.179993,63.217999,1134.420044,1123.859985,195.570007,123.330002,110.800003,133.839996,262.899994,248.979996,361.399994,75.760002,102.470001,196.169998,83.269997,199.539993,30.09,49.009998,55.880001,247.509995,32,132.910004,33.810001,61.990002,216.460007,34.620495,84.949997,362.609985,166.020004,119.889999
6/8/2018,2779.030029,47.924999,101.629997,1683.98999,189.100006,63.532001,1132.709961,1120.869995,196.009995,124.059998,111.110001,134.740005,262.279999,250.679993,360.570007,77.18,103.980003,198.330002,84.339996,200.039993,30.01,49.18,55.049999,251.210007,32.080002,133.529999,33.830002,62.580002,217.020004,34.791271,84.360001,364.670013,166.520004,119.529999
6/11/2018,2782,47.807499,101.050003,1689.119995,191.539993,66.419998,1140.900024,1129.98999,195.330002,122.660004,110.830002,133.910004,260.619995,253.779999,361.450012,77.529999,104.349998,199.639999,83.889999,198.490005,30.059999,49.299999,54.52,251,32,133.979996,34.18,62.330002,217.339996,34.440228,84.300003,364.619995,166.770004,119.309998
6/12/2018,2786.850098,48.07,101.309998,1698.75,192.399994,68.554001,1148.189941,1139.319946,195.270004,122.540001,110.190002,134.860001,262.579987,253.580002,363.829987,77.239998,104.330002,201.309998,85.019997,200.130005,29.9,48.810001,54.82,252.589996,32.380001,136.259995,34.349998,62.439999,217.949997,34.440228,84.099998,365.140015,167.529999,119.339996
6/13/2018,2775.629883,47.674999,100.849998,1704.859985,192.410004,68.956001,1144.22998,1134.790039,194.550003,122.629997,109.970001,134.399994,262.399994,252.869995,379.929993,76.470001,106.309998,200.309998,85.269997,199.410004,29.84,47.400002,55.029999,256.130005,32.32,136.5,32.220001,62.59,216.350006,34.364326,84.089996,362.890015,166.869995,119.279999
6/14/2018,2782.48999,47.700001,101.419998,1723.859985,196.809998,71.543999,1160.109985,1152.119995,192.5,122.410004,108.029999,135,266.910004,255.330002,392.869995,75.989998,108.75,199.669998,85.610001,199.309998,29.5,47.82,55.540001,258.100006,33.82,138.410004,32.52,61.560001,216.550003,34.3074,83.790001,363.850006,167.759995,120.269997
6/15/2018,2779.659912,47.209999,100.129997,1715.969971,195.850006,71.634003,1159.27002,1152.26001,191.759995,122.610001,107.900002,135.100006,265.26001,255.979996,391.980011,77.379997,108.849998,200.539993,85.309998,199.529999,29.280001,48.060001,55.110001,251.820007,33.880001,138.410004,33.150002,62.029999,215.800003,34.497154,83.699997,361.98999,167.809998,120.379997
6/18/2018,2773.75,47.185001,100.860001,1723.790039,198.309998,74.166,1183.579956,1173.459961,191.110001,121.32,108.18,136.199997,265.089996,254.869995,390.399994,75.839996,107.059998,200.690002,85.849998,201.130005,29.4,47.459999,53.220001,255.690002,32.580002,139.800003,32.189999,60.990002,212.820007,34.3074,83,362.660004,168.600006,120.269997
6/19/2018,2762.590088,46.422501,100.860001,1734.780029,197.490005,70.510002,1178.689941,1168.060059,190.350006,122.57,107.550003,135.110001,260.170013,253.020004,404.980011,76.330002,106.099998,199.210007,84.519997,199.690002,29.26,48.5,52.93,251.740005,32.810001,139.520004,32.389999,61.029999,209.929993,34.364326,83.610001,362.140015,168.610001,120.970001
6/20/2018,2767.320068,46.625,101.870003,1750.079956,202,72.444,1184.069946,1169.839966,189.5,122.040001,107.540001,135.5,262.309998,252.809998,416.76001,75.849998,107.150002,199.080002,85.949997,201.539993,29.24,48.09,53.459999,251.240005,33.389999,138.940002,32,61.279999,208.800003,34.59203,83.610001,363.920013,169.970001,119.910004
6/21/2018,2749.76001,46.365002,101.139999,1730.219971,201.5,69.501999,1169.439941,1157.660034,188.860001,121.449997,107.510002,134.529999,257.109985,251.889999,415.440002,76.440002,105.889999,200.309998,85.970001,200.779999,29.290001,48.630001,52.189999,248.830002,32.790001,137.880005,31.6,61.18,206.539993,34.440228,84.209999,361.369995,168.380005,120.540001
6/22/2018,2754.879883,46.23,100.410004,1715.670044,201.740005,66.725998,1169.290039,1155.47998,188.910004,122.839996,105.75,135.330002,250.949997,254.369995,411.089996,77.43,106.339996,197.410004,85.120003,201.479996,28.99,49.759998,52.5,243.630005,33.810001,135.009995,31.690001,61.470001,208.75,34.639469,84.82,361.679993,167.820007,120.529999
6/25/2018,2717.070068,45.5425,98.389999,1663.150024,196.350006,66.601997,1139.280029,1124.810059,186.729996,122.589996,104.790001,130.929993,239.119995,250.710007,384.480011,77.790001,104.449997,196.380005,82.190002,194.979996,28.48,49.599998,50.709999,239.679993,33.119999,133.190002,31.709999,61.080002,204.929993,34.516129,86.470001,356.519989,165.080002,120.800003
6/26/2018,2723.060059,46.107498,99.080002,1691.089966,199,68.400002,1132.619995,1118.459961,186.440002,122.349998,104.860001,132.550003,241.990005,249.770004,399.390015,78,104.260002,196.360001,82.32,196.460007,28.540001,49.299999,49.669998,242.25,32.779999,135.479996,31.620001,60.720001,205.160004,34.516129,85.980003,357.070007,166.039993,120.970001
6/27/2018,2699.629883,46.040001,97.540001,1660.51001,195.839996,68.900002,1116.939941,1103.97998,184.910004,121.610001,103.239998,131.020004,235.720001,248.169998,390.390015,77.690002,103.959999,195.020004,80.669998,193.179993,28.24,49.310001,48.759998,237.679993,32.290001,133.220001,31.65,59.880001,203.380005,34.354839,86.889999,353.170013,163.380005,122.110001
6/28/2018,2716.310059,46.375,98.629997,1701.449951,196.229996,69.986,1126.780029,1114.219971,187.089996,122,104.93,132.740005,240.860001,244.899994,395.420013,78.050003,104.769997,195.210007,82.480003,197.100006,28.67,50.860001,49.25,239.809998,32.630001,135.119995,32.189999,60.299999,205.610001,34.497154,85.860001,354.600006,163.880005,122.139999
6/29/2018,2718.370117,46.2775,98.610001,1699.800049,194.320007,68.589996,1129.189941,1115.650024,186.649994,121.339996,104.199997,132.449997,236.899994,245.339996,391.429993,78.059998,104.809998,195.100006,83.269997,196.520004,28.190001,50.310001,49.709999,243.809998,32.810001,136.399994,32.110001,60.700001,207.139999,34.421253,85.650002,355.019989,163.770004,121.720001
7/2/2018,2726.709961,46.794998,100.010002,1713.780029,197.360001,67.014,1142.109985,1127.459961,187.830002,121.580002,105.080002,132.5,242.240005,247.479996,398.179993,78.129997,105.330002,194.020004,83.889999,197.669998,28.280001,50.419998,50.200001,243.259995,33.169998,140.429993,32.209999,60.459999,205.570007,34.468689,84,355.059998,164.899994,121.349998
7/3/2018,2713.219971,45.98,99.050003,1693.959961,192.729996,62.172001,1116.280029,1102.890015,186.020004,122.709999,103.610001,131.449997,236.839996,246.979996,390.519989,77.900002,104.040001,193.619995,83.269997,196.289993,27.780001,50.700001,49.470001,242.009995,33.09,137.839996,32.709999,60.709999,205.880005,34.487667,84.440002,355.98999,164.960007,122
7/5/2018,2736.610107,46.349998,99.760002,1699.72998,198.449997,61.832001,1141.290039,1124.27002,187.5,125,103.720001,133.289993,242.729996,250.5,398.390015,79.209999,105.339996,194.410004,84.589996,198.869995,27.92,51.279999,50.75,244.179993,33.119999,139.770004,32.599998,61.639999,207.350006,34.981026,84.57,359.170013,166.839996,122.349998
7/6/2018,2759.820068,46.9925,101.160004,1710.630005,203.229996,61.779999,1155.079956,1140.170044,187.559998,125.75,104.059998,134.089996,247.330002,250.759995,408.25,79.309998,104.779999,194.479996,85.940002,199.520004,28.030001,51.48,51.369999,248.190002,33.580002,141.399994,32.68,62.200001,207.199997,35.208729,84.510002,361.769989,168.25,122.75
7/9/2018,2784.169922,47.645,101.849998,1739.02002,204.740005,63.702,1167.280029,1154.050049,189.639999,126.050003,107.279999,135.520004,249.25,253.669998,418.970001,77.860001,106.019997,196.080002,86.230003,200.929993,29.049999,50.740002,51.860001,249.770004,33.560001,141.759995,32.150002,62.02,211.830002,35.256168,85.93,365.390015,169.309998,121.959999
7/10/2018,2793.840088,47.587502,102.120003,1743.069946,203.539993,64.494003,1167.140015,1152.839966,189.899994,127.379997,106.620003,136.690002,253.25,255.539993,415.630005,79.82,106.029999,197.610001,86.169998,201.520004,28.83,51.34,52.16,248.630005,33.34,142.449997,32.5,62.299999,214.160004,35.512333,87.209999,365.339996,168.539993,121.949997
7/11/2018,2774.02002,46.970001,101.980003,1755,202.539993,63.792,1171.459961,1153.900024,189.910004,126.239998,106.389999,138.149994,247.529999,254.589996,418.649994,79.160004,108.040001,196.949997,86.25,203.839996,28.68,51.34,51.200001,248.119995,33.77,145.25,31.870001,61.900002,209.669998,35.303604,86.529999,362.109985,167.110001,122.419998
7/12/2018,2798.290039,47.7575,104.190002,1796.619995,206.919998,63.341999,1201.26001,1183.47998,189.960007,127.760002,106.849998,139.899994,251.229996,256.049988,413.5,78.889999,108.25,197.949997,89.129997,207.779999,28.77,51.240002,52.349998,254.869995,34.549999,148.160004,32.23,62.66,212.070007,35.597721,86.519997,363.209991,167.919998,122.410004
7/13/2018,2801.310059,47.8325,105.43,1813.030029,207.320007,63.773998,1204.420044,1188.819946,190.960007,125.93,106.360001,139.419998,249.320007,258.700012,395.799988,79.309998,110,198.690002,87.989998,205.910004,28.549999,51.41,52.220001,258.589996,34.700001,147.610001,31.67,62.889999,211.199997,35.607212,87.699997,363.079987,167.419998,122.720001
7/16/2018,2798.429932,47.727501,104.910004,1822.48999,207.229996,62.02,1196.51001,1183.859985,192,124.690002,110.580002,138.460007,248.199997,256.980011,400.480011,79.529999,110.199997,198.880005,87.769997,204.080002,29.780001,51.59,52.009998,254.679993,34.970001,146.960007,31.9,62.59,208.800003,35.464897,87.639999,361.170013,166.770004,122.209999
7/17/2018,2809.550049,47.862499,105.949997,1843.930054,209.990005,64.538002,1213.079956,1198.800049,190.410004,129.110001,110.5,139.639999,253.690002,250.289993,379.480011,80.029999,110.300003,201.100006,88.580002,206.369995,30.01,51.43,51.75,258.309998,34.27,147.020004,31.76,62.529999,211.039993,35.721062,88.190002,362.820007,167.509995,121.980003
7/18/2018,2815.620117,47.599998,105.120003,1842.920044,209.360001,64.769997,1212.910034,1195.880005,200.440002,127.800003,111.529999,140.899994,251.699997,255.419998,375.130005,79.720001,110.690002,200.970001,88.220001,208.360001,30.129999,51.139999,51.720001,259.779999,34.040001,147.839996,31.709999,62.939999,211.429993,35.730549,88.07,364.049988,167.979996,121.489998
7/19/2018,2804.48999,47.970001,104.400002,1812.969971,208.089996,64.045998,1199.099976,1186.959961,197.490005,125.940002,109.889999,140.130005,252.029999,252.929993,364.230011,78.730003,112.129997,202.630005,87.379997,206.059998,29.67,50.75,51.98,257.679993,34.91,147.160004,31.27,62.509998,216.080002,35.445919,87.720001,365.619995,169.169998,122.260002
7/20/2018,2801.830078,47.860001,106.269997,1813.699951,209.940002,62.716,1197.880005,1184.910034,196.779999,125.849998,111.279999,140.990005,250.889999,252.699997,361.049988,78.68,111.480003,202.449997,87.470001,206.710007,30.129999,50.619999,51.91,257.540009,34.299999,146.869995,31.1,62.52,216.850006,35.417458,88.059998,363.399994,168.479996,120.760002
7/23/2018,2806.97998,47.9025,107.970001,1802,210.910004,60.639999,1211,1205.5,197.850006,126.629997,113.349998,140.029999,249.410004,252.740005,362.660004,78.510002,111.089996,202.229996,89.239998,207.839996,30.75,50.75,52.310001,259.470001,34.169998,147.559998,31,62.689999,218.479996,35.303604,87.629997,363.429993,168.690002,119.269997
7/24/2018,2820.399902,48.25,107.660004,1829.23999,214.669998,59.486,1258.150024,1248.079956,198.460007,129.360001,114.150002,140.029999,248.710007,253.759995,357.320007,78.989998,110.699997,201.990005,91.410004,209.580002,30.83,51.509998,52.18,257.48999,33.389999,146,31.68,63.419998,221.399994,35.768501,87.959999,360.730011,166.889999,119.68
7/25/2018,2846.070068,48.705002,110.830002,1863.609985,217.5,61.748001,1275.939941,1263.699951,197.610001,128.619995,115.18,142.639999,251.869995,254.860001,362.869995,79.470001,111.18,201,91.370003,214.160004,31.07,50.91,52.43,263.170013,33.419998,148.869995,30.25,64.489998,229.279999,36.043644,87.900002,361.899994,167.5,119.489998
7/26/2018,2837.439941,48.552502,109.620003,1808,176.259995,61.330002,1285.5,1268.329956,197.460007,130.279999,114.849998,142.5,254.839996,257,363.089996,80.089996,113.510002,199.399994,89.139999,207.369995,30.940001,51.18,52.16,261.929993,34.75,147.570007,30.35,64.010002,234,36.204933,88.230003,363.420013,168.399994,119.260002
7/27/2018,2818.820068,47.744999,107.68,1817.27002,174.889999,59.436001,1252.890015,1238.5,197.949997,131.550003,116.029999,140.710007,252.020004,255.949997,355.209991,80.580002,112.620003,197.139999,85.459999,202.940002,31.059999,52.009998,47.68,254.809998,35.080002,143.910004,31.08,63.490002,231.100006,36.442123,88.129997,359.399994,165.259995,119.459999
7/30/2018,2802.600098,47.477501,105.370003,1779.219971,171.059998,58.034,1230.040039,1219.73999,199.089996,132.169998,116.730003,136.479996,244.130005,253.839996,334.959991,80.199997,112.629997,197.279999,82.389999,197.869995,31.309999,52.490002,47.689999,242.320007,35.459999,138.029999,32,64.809998,230.720001,36.612904,88.879997,357.76001,164.199997,119.050003
7/31/2018,2816.290039,47.572498,106.080002,1777.439941,172.580002,59.627998,1227.219971,1217.26001,197.869995,132.520004,114.949997,136.740005,244.860001,253.220001,337.450012,80.879997,113.559998,197.520004,82.139999,198,30.879999,51.639999,48.099998,244.679993,35.779999,137.149994,31.969999,65.870003,234.529999,37.884251,89.230003,361.070007,165.869995,119.699997
8/1/2018,2813.360107,50.375,106.279999,1797.170044,171.649994,60.167999,1232.98999,1220.01001,197.850006,132.639999,115.660004,138.25,246.470001,253.369995,338.380005,80.650002,112.970001,196.300003,83.459999,201.199997,31.25,51.73,48.810001,248.009995,35.400002,137.679993,31.9,65.489998,233.910004,38.206833,88.239998,359.920013,165.759995,118.459999
8/2/2018,2827.219971,51.8475,107.57,1834.329956,176.369995,69.907997,1241.130005,1226.150024,198.059998,131.25,116.150002,138.919998,250.619995,256.079987,344.5,82,112.75,195.660004,85.529999,202.009995,31.280001,51.98,49.48,252.220001,34.639999,141.139999,31.85,65.220001,233.169998,37.618595,88.760002,362.929993,166.970001,118.629997
8/3/2018,2840.350098,51.997501,108.040001,1823.290039,177.779999,69.634003,1238.160034,1223.709961,200.240005,131.949997,117.089996,139.820007,252.100006,257.220001,343.089996,82.330002,114.089996,195.639999,85.190002,201.199997,31.51,52.27,49.630001,253.279999,35.41,141.039993,32.27,65.93,233.320007,38.462997,89.599998,363.959991,166.389999,119.220001
8/6/2018,2850.399902,52.267502,108.129997,1847.75,185.690002,68.398003,1237.670044,1224.77002,206.059998,132.020004,117.120003,139.710007,254.029999,256.76001,350.920013,82.519997,115.940002,195.690002,85.769997,201.539993,31.52,52.48,49.299999,254.110001,35.32,142.710007,32.110001,66.220001,235.089996,38.937382,89.669998,365.75,167.320007,119.290001
